TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg,Batt24V_Min
,,Volts,kW/m^2,,kW/m^2,W/m^2,W/m^2,,Deg C,%,meters/second,Deg,Deg,,W/m,W/m,
TmStamp,RecNum,Min,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,WVc,WVc,WVc,Avg,Avg,Avg,
28/01/2024 03:00:00,6034,13.69,NA,0,NA,NA,0,0,19.59,86.9,2.621,107.4,39.78,995.5113,12.713999,0,-0.062
28/01/2024 04:00:00,6035,13.64,NA,0,NA,1517.5017,0,0,19.87,82.7,1.499,186.8,56.33,995.65594,12.641835,0,-0.066
28/01/2024 05:00:00,6036,13.67,NA,0,NA,1514.5182,0,0,20.32,81.9,1.126,181.6,49.79,996.0803,12.658424,0,-0.064
28/01/2024 06:00:00,6037,13.69,NA,0,NA,NA,0,0,20.39,80.5,1.606,216.3,51.68,996.04016,12.645077,0,-0.064
28/01/2024 07:00:00,6038,13.69,NA,0,NA,NA,12.343627,NA,20.41,84.1,1.292,126.4,44.57,996.7156,12.695743,0,-0.066
28/01/2024 08:00:00,6039,13.68,NA,0,NA,1526.0941,72.37658,NA,20.51,80.6,1.481,133.1,46.15,997.117,12.755569,0,-0.066
28/01/2024 09:00:00,6040,13.69,NA,0,NA,NA,157.55283,NA,21.3,75.45,1.867,115.8,39.7,997.5617,12.84669,0,-0.064
28/01/2024 10:00:00,6041,13.64,NA,0,NA,NA,176.50266,NA,22.53,60.8,2.025,106.8,46.87,997.22266,12.910605,0,-0.062
28/01/2024 11:00:00,6042,13.67,NA,0,NA,NA,273.4896,NA,24.24,54.64,2.716,110.6,41.77,996.7465,13.109098,0,-0.064
28/01/2024 12:00:00,6043,13.68,NA,0,NA,NA,264.58548,NA,25.63,49.37,2.659,117,48.99,996.5203,13.212564,0,-0.064
28/01/2024 13:00:00,6044,13.69,NA,0,NA,NA,191.57658,NA,26.92,50.52,2.925,90.5,38.36,996.25964,13.312142,0,-0.062
28/01/2024 14:00:00,6045,13.65,NA,0,NA,NA,204.47357,NA,26.74,52.15,2.954,72.89,34.11,996.1224,13.35597,0,-0.058
28/01/2024 15:00:00,6046,13.65,NA,0,NA,NA,469.9729,NA,26.43,51.98,2.356,70.41,34.87,995.59705,13.317399,0,-0.062
28/01/2024 16:00:00,6047,13.7,NA,0,NA,NA,302.52725,NA,26.33,49.34,2.533,48.9,27.74,995.2767,13.272018,0,-0.062
28/01/2024 17:00:00,6048,13.65,NA,0,NA,NA,446.9321,NA,27.69,44.97,1.568,58.39,42.41,994.8063,13.189472,0,-0.062
28/01/2024 18:00:00,6049,13.69,NA,0,NA,NA,463.09482,NA,27.44,43.13,2.779,22.7,26.8,994.46484,13.144225,0,-0.062
28/01/2024 19:00:00,6050,13.65,NA,0,NA,1475.7579,258.1176,NA,25.97,51.91,2.857,24.65,26.67,994.4234,13.089171,0,-0.062
28/01/2024 20:00:00,6051,13.69,NA,0,NA,NA,37.58961,NA,23.27,65.44,3.162,25.76,20.33,995.14185,13.083434,0,-0.062
28/01/2024 21:00:00,6052,13.67,NA,0,NA,1514.5719,0.0037525117,0,21.31,69.22,2.161,24.31,17.78,995.51276,12.983126,0,-0.062
28/01/2024 22:00:00,6053,13.65,NA,0,NA,1513.4319,0,0,20.49,75.85,1.618,25.42,21.14,996.13873,12.933041,0,-0.062
28/01/2024 23:00:00,6054,13.64,NA,0,NA,1509.1422,0,0,19.99,82,1.507,27.62,17.27,996.3861,12.8760395,0,-0.064
29/01/2024 00:00:00,6055,13.69,NA,0,NA,1512.0796,0,0,19.57,83.3,0.631,22.99,10.88,995.81445,12.75026,0,-0.064
29/01/2024 01:00:00,6056,13.65,NA,0,NA,1502.031,0,0,19.32,85.8,0.818,25.81,10.45,995.13855,12.628596,0,-0.064
29/01/2024 02:00:00,6057,13.44,NA,0,NA,1509.0914,0,0,18.88,86,0.474,21.94,33.41,994.78925,12.551837,0,-0.068
29/01/2024 03:00:00,6058,13.68,NA,0,NA,1506.335,0,0,18.14,86.3,0.1,217.7,12.46,994.3397,12.459645,0,-0.068
29/01/2024 04:00:00,6059,13.67,NA,0,NA,1484.4556,0,0,17.57,84.9,0.364,230.5,20.43,994.3217,12.416268,0,-0.068
29/01/2024 05:00:00,6060,13.69,NA,0,NA,1495.6488,0,0,17.12,90,0.609,108.5,33.12,994.03156,12.328299,0,-0.07
29/01/2024 06:00:00,6061,13.67,NA,0,NA,NA,0.036092877,0,16.92,91,1.135,103.6,29.21,994.365,12.281445,0,-0.07
29/01/2024 07:00:00,6062,13.64,NA,0,NA,1491.8646,35.56428,NA,17.54,89.2,1.415,91.9,20.32,994.97266,12.276685,0,-0.068
29/01/2024 08:00:00,6063,13.4,NA,0,NA,NA,186.05481,NA,19.06,82.2,1.891,109.7,35.45,995.74005,12.630888,0,-0.062
29/01/2024 09:00:00,6064,13.63,NA,0,NA,NA,456.4847,NA,19.7,72.7,2.427,122.4,48.45,996.2519,13.011416,0,-0.062
29/01/2024 10:00:00,6065,13.65,NA,0,NA,NA,257.79227,NA,21.89,62.27,2.716,154.3,62.9,995.99255,13.099221,0,-0.062
29/01/2024 11:00:00,6066,13.67,NA,0,NA,NA,321.0584,NA,23.5,57.96,2.875,141,61.27,995.9465,13.0809765,0,-0.062
29/01/2024 12:00:00,6067,13.7,NA,0,NA,NA,194.65231,NA,24.67,50.9,4.288,107.8,46.78,996.1745,13.131739,0,-0.062
29/01/2024 13:00:00,6068,13.68,NA,0,NA,NA,202.47054,NA,25.86,45.48,4.544,104.4,41.41,996.2565,13.2494955,0,-0.062
29/01/2024 14:00:00,6069,13.67,NA,0,NA,NA,134.82498,NA,26.46,41.95,4.645,99.8,42.09,996.38666,13.317396,0,-0.062
29/01/2024 15:00:00,6070,13.69,NA,0,NA,NA,96.21049,NA,26.69,40.33,5.468,98.7,35.22,996.39764,13.3188095,0,-0.062
29/01/2024 16:00:00,6071,13.69,NA,0,NA,NA,173.91527,NA,26.6,42.4,5.076,100.6,38.72,996.9211,13.348339,0,-0.062
29/01/2024 17:00:00,6072,13.65,NA,0,NA,NA,433.0303,NA,26.07,47.29,4.918,93,35.99,997.7972,13.407462,0,-0.062
29/01/2024 18:00:00,6073,13.7,NA,0,NA,NA,207.86067,NA,24.9,55.56,4.923,93.6,32.87,998.4533,13.437604,0,-0.062
29/01/2024 19:00:00,6074,13.66,NA,0,NA,NA,52.477898,NA,22.76,81.2,3.799,94,35.93,999.0931,13.432013,0,-0.062
29/01/2024 20:00:00,6075,13.65,NA,0,NA,NA,3.5136683,NA,19,93.9,1.903,79.97,27.24,1000.2973,13.370114,0,-0.058
29/01/2024 21:00:00,6076,13.69,NA,0,NA,NA,0,0,18.45,96.4,1.496,113.3,37.2,1001.1205,13.192291,0,-0.06
29/01/2024 22:00:00,6077,13.66,NA,0,NA,1491.1715,0,0,18.3,97.1,1.452,103.3,31.01,1001.79724,12.965195,0,-0.06
29/01/2024 23:00:00,6078,13.64,NA,0,NA,NA,0.0021115982,0,18.42,96.1,1.224,109.5,31.82,1002.3424,12.495468,0,-0.06
30/01/2024 00:00:00,6079,13.58,NA,0,NA,1497.3163,0.0005930061,0,18.77,94,1.232,115.6,34.52,1002.67426,12.212692,0,-0.06
30/01/2024 01:00:00,6080,13.69,NA,0,NA,1505.3984,0,0,18.82,92.4,0.644,172.5,39,1002.5249,11.957211,0,-0.06
30/01/2024 02:00:00,6081,13.66,NA,0,NA,1505.9363,0,0,18.7,92.1,0.642,167.8,42.87,1002.23096,11.751643,0,-0.062
30/01/2024 03:00:00,6082,13.68,NA,0,NA,1497.2883,0,0,18.47,92.5,0.203,192,27.58,1002.2053,11.688135,0,-0.06
30/01/2024 04:00:00,6083,13.57,NA,0,NA,1491.6622,0,0,18.51,93.1,0.074,96.4,17.04,1002.0763,11.622084,0,-0.06
30/01/2024 05:00:00,6084,13.49,NA,0,NA,1498.1685,0,0,18.12,93.4,0.403,194,20.9,1002.12646,11.564653,0,-0.06
30/01/2024 06:00:00,6085,13.67,NA,0,NA,NA,0.044607233,0,18.04,92.5,0.47,196.6,24.61,1002.5485,11.5828085,0,-0.06
30/01/2024 07:00:00,6086,13.68,NA,0,NA,1502.3993,29.7369,NA,18.22,90.1,0.314,213.3,17.86,1002.7605,11.641049,0,-0.06
30/01/2024 08:00:00,6087,13.64,NA,0,NA,NA,167.93283,NA,19.6,84,0.28,242.7,42.62,1003.13074,11.842249,0,-0.06
30/01/2024 09:00:00,6088,13.69,NA,0,NA,NA,263.9495,NA,20.31,80.1,0.755,23,15.99,1003.6426,12.645434,0,-0.058
30/01/2024 10:00:00,6089,13.66,NA,0,NA,NA,234.05206,NA,21.71,71.14,0.779,30.78,22.81,1003.731,13.091485,0,-0.058
30/01/2024 11:00:00,6090,13.65,NA,0,NA,NA,120.78906,NA,23.7,61.59,0.907,39.35,39.47,1003.6443,13.462822,0,-0.058
30/01/2024 12:00:00,6091,13.65,NA,0,NA,NA,144.94643,NA,25.28,62.22,1.632,26.48,40.48,1003.40186,13.68866,0,-0.058
30/01/2024 13:00:00,6092,13.65,NA,0,NA,NA,217.99838,NA,25.73,57.24,2.121,24.85,24.89,1003.12115,13.775608,0,-0.058
30/01/2024 14:00:00,6093,13.64,NA,0,NA,NA,114.98736,NA,26.42,58.28,3.157,23.44,25.11,1002.6295,13.762824,0,-0.058
30/01/2024 15:00:00,6094,13.67,NA,0,NA,NA,140.84676,NA,25.75,63.06,3.951,21.46,21.75,1002.001,13.713245,0,-0.058
30/01/2024 16:00:00,6095,13.69,NA,0,NA,NA,235.62047,NA,25.48,60.34,4.333,19.95,27.26,1001.2479,13.557643,0,-0.058
30/01/2024 17:00:00,6096,13.68,NA,0,NA,NA,442.12473,NA,25,59.35,4.908,22.03,23.1,1001.0017,13.491548,0,-0.058
30/01/2024 18:00:00,6097,13.66,NA,0,NA,NA,340.66736,NA,24.88,65.27,3.649,20.14,26.61,1000.66626,13.435851,0,-0.058
30/01/2024 19:00:00,6098,13.7,NA,0,NA,NA,194.16519,NA,23.47,66.05,2.499,30.2,20.43,1000.22363,13.328794,0,-0.058
30/01/2024 20:00:00,6099,13.66,NA,0,NA,NA,35.107197,NA,23.28,69.31,0.949,24.72,38.17,1000.4149,13.29119,0,-0.058
30/01/2024 21:00:00,6100,13.55,NA,0,NA,NA,0,0,22.04,72.19,0.676,39.54,13.26,1000.56793,13.233383,0,-0.058
30/01/2024 22:00:00,6101,13.67,NA,0,NA,1520.6713,0,0,20.99,75.41,0.71,24.59,11.45,1000.5653,13.159855,0,-0.062
30/01/2024 23:00:00,6102,13.69,NA,0,NA,NA,0,0,19.92,80,0.211,27.71,14.5,999.9841,13.012,0,-0.064
31/01/2024 00:00:00,6103,13.66,NA,0,NA,1504.435,0,0,19.09,86.3,0.035,49.33,6.332,999.89374,12.903302,0,-0.064
31/01/2024 01:00:00,6104,13.68,NA,0,NA,1510.4591,0,0,18.41,89.3,0.06,165,10.29,999.4426,12.746445,0,-0.064
31/01/2024 02:00:00,6105,13.63,NA,0,NA,1490.6973,0,0,18.05,90.9,0.106,93.6,5.44,999.2146,12.575982,0,-0.064
31/01/2024 03:00:00,6106,13.68,NA,0,NA,1503.27,0,0,17.95,92.5,0.441,111.4,30.99,998.98193,12.466787,0,-0.066
31/01/2024 04:00:00,6107,13.68,NA,0,NA,1502.8096,0,0,17.94,92.3,0.08,106.7,12.27,998.6446,12.310017,0,-0.064
31/01/2024 05:00:00,6108,13.63,NA,0,NA,NA,0,0,18.37,90.9,0.218,229.4,12.42,998.6227,12.268207,0,-0.064
31/01/2024 06:00:00,6109,13.65,NA,0,NA,NA,0.03604159,0,18.83,90.1,0.159,199.3,11.49,998.86884,12.313172,0,-0.064
31/01/2024 07:00:00,6110,13.69,NA,0,NA,NA,28.521639,NA,19.02,88.3,0.256,197.5,15.1,999.2747,12.298015,0,-0.064
31/01/2024 08:00:00,6111,13.69,NA,0,NA,1525.9294,99.10308,NA,20.45,79.54,0.272,139.2,10.17,999.7245,12.389656,0,-0.064
31/01/2024 09:00:00,6112,13.68,NA,0,NA,NA,264.7171,NA,22.93,71.95,0.843,98.1,25.85,1000.39636,12.74956,0,-0.06
31/01/2024 10:00:00,6113,13.69,NA,0,NA,NA,351.54163,NA,25.98,55.04,1.699,76.32,24.73,1000.5,13.261978,0,-0.062
31/01/2024 11:00:00,6114,13.65,NA,0,NA,NA,123.43474,NA,28.32,50.13,2.052,81.5,29.08,1000.83203,13.608397,0,-0.058
31/01/2024 12:00:00,6115,13.68,NA,0,NA,NA,128.8162,NA,29.68,45.87,1.944,77.2,34.52,1001.141,13.774606,0,-0.058
31/01/2024 13:00:00,6116,13.67,NA,0,NA,NA,144.24245,NA,30.61,55.72,2.413,51.93,43.18,1001.4038,13.9223,0,-0.054
31/01/2024 14:00:00,6117,13.67,NA,0,NA,1366.6029,360.01892,NA,25.54,69.36,4.162,18,29.13,1002.03827,14.03009,0,-0.058
31/01/2024 15:00:00,6118,13.69,NA,0,NA,NA,367.8906,NA,25.01,63.69,3.819,20.93,30.76,1002.25323,13.837203,0,-0.058
31/01/2024 16:00:00,6119,13.65,NA,0,NA,NA,418.99124,NA,25.04,67.63,4.71,19.34,31.89,1002.4505,13.780997,0,-0.062
31/01/2024 17:00:00,6120,13.67,NA,0,NA,NA,574.9654,NA,24.49,80.1,5.782,19.93,27.32,1002.731,13.753281,0,-0.058
31/01/2024 18:00:00,6121,13.67,NA,0,NA,NA,201.89848,NA,22.52,83.9,5.18,21.16,26.4,1002.83057,13.643823,0,-0.058
31/01/2024 19:00:00,6122,13.67,NA,0,NA,NA,76.202774,NA,21.61,84.6,4.42,20.86,21.88,1003.0331,13.488188,0,-0.06
31/01/2024 20:00:00,6123,13.68,NA,0,NA,NA,12.835581,NA,21.19,83.3,3.169,23.64,20.51,1003.2763,13.415118,0,-0.06
31/01/2024 21:00:00,6124,13.69,NA,0,NA,NA,0.023875616,0,21,83,1.179,21.21,20.63,1003.39484,13.352943,0,-0.06
31/01/2024 22:00:00,6125,13.64,NA,0,NA,1541.6166,0,0,20.6,85.5,0.573,78.99,54.16,1003.7762,13.353431,0,-0.06
31/01/2024 23:00:00,6126,13.64,NA,0,NA,NA,0,0,20.71,80.4,1.154,240.8,55.55,1003.64923,13.273093,0,-0.058
01/02/2024 00:00:00,6127,13.64,NA,0,NA,NA,0,0,21.5,81.2,1.398,271.2,58.8,1003.4064,13.26493,0,-0.06
01/02/2024 01:00:00,6128,13.44,NA,0,NA,1528.3518,0,0,20.7,82.2,1.006,301.2,59.08,1003.24,13.248729,0,-0.06
01/02/2024 02:00:00,6129,13.64,NA,0,NA,NA,0,0,20.88,65.03,1.37,334.8,67.14,1002.73175,13.145045,0,-0.064
01/02/2024 03:00:00,6130,13.67,NA,0,NA,NA,0,0,22.56,77.22,2.285,308,61.79,1001.92474,13.1793995,0,-0.062
01/02/2024 04:00:00,6131,13.64,NA,0,NA,NA,0,0,20.4,78.09,0.91,36.55,49.45,1001.85333,13.17999,0,-0.064
01/02/2024 05:00:00,6132,13.61,NA,0,NA,NA,0,0,19.22,84.9,0.575,90.2,23.57,1001.7191,13.099947,0,-0.062
01/02/2024 06:00:00,6133,13.64,NA,0,NA,NA,0.010607499,0,19.1,84.3,0.578,47.65,49.45,1001.741,13.021747,0,-0.062
01/02/2024 07:00:00,6134,13.64,NA,0,NA,1518.1666,30.206064,NA,19.3,79.6,0.376,54.37,42.94,1002.03143,13.009001,0,-0.062
01/02/2024 08:00:00,6135,13.67,NA,0,NA,NA,212.74463,NA,21.45,67.75,0.876,22.81,38.28,1002.2143,13.215188,0,-0.06
01/02/2024 09:00:00,6136,13.69,NA,0,NA,NA,436.41312,NA,24.7,53.85,1.297,17.28,38.96,1002.1073,13.673248,0,-0.058
01/02/2024 10:00:00,6137,13.64,NA,0,NA,NA,389.16177,NA,28.21,43.04,1.42,16.52,48.61,1001.77625,13.83548,0,-0.058
01/02/2024 11:00:00,6138,13.67,NA,0,NA,NA,149.36003,NA,31.82,43.09,1.962,271.8,51.92,1001.6981,13.872231,0,-0.058
01/02/2024 12:00:00,6139,13.65,NA,0,NA,NA,126.78549,NA,33.83,34.1,1.642,284.7,51.67,1001.5399,13.873652,0,-0.058
01/02/2024 13:00:00,6140,13.64,NA,0,NA,NA,131.24063,NA,35.83,32.69,1.596,21.16,40.89,1001.0488,13.901968,0,-0.054
01/02/2024 14:00:00,6141,13.65,NA,0,NA,NA,231.86182,NA,36.75,32.08,1.545,37.2,38.25,1000.3688,13.917465,0,-0.054
01/02/2024 15:00:00,6142,13.67,NA,0,NA,NA,236.07095,NA,36.35,36.33,2.143,269.1,41.61,1000.03796,13.917557,0,-0.054
01/02/2024 16:00:00,6143,13.67,NA,0,NA,NA,374.67346,NA,36.97,39.46,2.726,280.5,55.15,999.2878,13.810355,0,-0.054
01/02/2024 17:00:00,6144,13.68,NA,0,NA,NA,609.94666,NA,35.11,44.93,4.506,269.1,33.17,998.8702,13.763057,0,-0.058
01/02/2024 18:00:00,6145,13.65,NA,0,NA,NA,428.28625,NA,33.56,47.06,4.556,268.1,33.42,998.49023,13.664457,0,-0.062
01/02/2024 19:00:00,6146,13.66,NA,0,NA,NA,211.97786,NA,32.48,48.64,4,261.7,32.07,998.8834,13.636651,0,-0.06
01/02/2024 20:00:00,6147,13.65,NA,0,NA,NA,53.31464,NA,32.13,49.98,3.02,258.8,28.97,998.9265,13.608369,0,-0.062
01/02/2024 21:00:00,6148,13.68,NA,0,NA,NA,0,0,29.95,65.11,1.983,228.4,60.3,999.2378,13.621903,0,-0.058
01/02/2024 22:00:00,6149,13.65,NA,0,NA,NA,0,0,27.2,67.73,1.133,39.4,59.73,999.1269,13.540206,0,-0.058
01/02/2024 23:00:00,6150,13.64,NA,0,NA,1515.5133,0,0,24.68,74.49,1.223,27.19,20.93,999.0459,13.43295,0,-0.058
02/02/2024 00:00:00,6151,13.66,NA,0,NA,1526.7358,0,0,23.94,75.61,0.313,16.57,6.124,998.84515,13.286189,0,-0.058
02/02/2024 01:00:00,6152,13.44,NA,0,NA,1518.1047,0,0,22.7,81,0.644,65.18,19.71,998.8269,13.20078,0,-0.06
02/02/2024 02:00:00,6153,13.65,NA,0,NA,1530.588,0,0,21.87,83.9,0.464,94.2,16.11,999.02057,13.124354,0,-0.062
02/02/2024 03:00:00,6154,13.69,NA,0,NA,NA,0,0,20.67,86.3,0.437,83.1,15.04,998.8366,13.027898,0,-0.062
02/02/2024 04:00:00,6155,13.64,NA,0,NA,1526.9135,0,0,20.89,88.7,0.685,43.46,41.73,998.44867,12.912151,0,-0.062
02/02/2024 05:00:00,6156,13.64,NA,0,NA,NA,0,0,20.06,90.7,0.294,29.79,5.279,998.0104,12.779551,0,-0.064
02/02/2024 06:00:00,6157,13.64,NA,0,NA,NA,0.022794696,0,20.1,90.6,0.166,33.61,17.9,998.4059,12.737863,0,-0.064
02/02/2024 07:00:00,6158,13.64,NA,0,NA,1521.2078,20.340315,NA,20.41,89.2,0.609,235.2,32.65,998.824,12.724458,0,-0.062
02/02/2024 08:00:00,6159,13.64,NA,0,NA,NA,236.89136,NA,23.67,72.78,0.289,257.8,35.4,998.91187,12.825454,0,-0.058
02/02/2024 09:00:00,6160,13.68,NA,0,NA,NA,413.2989,NA,26.19,57.43,0.402,22.68,26.13,998.78143,13.336254,0,-0.058
02/02/2024 10:00:00,6161,13.64,NA,0,NA,NA,463.03317,NA,32.32,37.82,0.27,252.1,34.59,998.2838,13.505033,0,-0.058
02/02/2024 11:00:00,6162,13.65,NA,0,NA,NA,142.70055,NA,36.02,28.57,0.971,77.76,30.39,998.0301,13.51662,0,-0.054
02/02/2024 12:00:00,6163,13.69,NA,0,NA,NA,120.32865,NA,34.02,48.58,2.813,33.1,36.01,997.9394,13.701876,0,-0.058
02/02/2024 13:00:00,6164,13.68,NA,0,NA,NA,129.49435,NA,32.51,46.27,3.465,21.03,33.14,997.777,13.673944,0,-0.056
02/02/2024 14:00:00,6165,13.54,NA,0,NA,NA,122.76904,NA,31.9,52.6,4.336,21.22,22.36,997.40875,13.622857,0,-0.058
02/02/2024 15:00:00,6166,13.65,NA,0,NA,NA,143.24933,NA,29.79,57.73,4.405,29.23,19.78,996.9107,13.547227,0,-0.058
02/02/2024 16:00:00,6167,13.67,NA,0,NA,NA,458.0816,NA,28.77,56.23,4.472,28.12,19.89,996.2633,13.426493,0,-0.058
02/02/2024 17:00:00,6168,13.67,NA,0,NA,NA,629.5913,NA,28.82,59.28,4.24,27.77,20.95,995.6195,13.302546,0,-0.058
02/02/2024 18:00:00,6169,13.7,NA,0,NA,NA,429.0985,NA,26.56,65.47,3.674,28.75,21.54,995.351,13.228014,0,-0.062
02/02/2024 19:00:00,6170,13.67,NA,0,NA,1489.2316,207.63411,NA,25.19,71.8,2.606,26.71,20.78,995.2239,13.122549,0,-0.062
02/02/2024 20:00:00,6171,13.54,NA,0,NA,NA,50.06738,NA,23.54,80.7,2.179,20.47,18.27,995.437,13.040373,0,-0.062
02/02/2024 21:00:00,6172,13.64,NA,0,NA,1524.7589,0,0,21.73,87.7,1.388,17.32,19.11,995.644,12.93717,0,-0.062
02/02/2024 22:00:00,6173,13.64,NA,0,NA,1529.6641,0,0,20.86,89.6,1.094,22.04,13.46,996.05304,12.828542,0,-0.062
02/02/2024 23:00:00,6174,13.7,NA,0,NA,NA,0,0,20.24,90.6,0.481,22.91,16.24,996.35046,12.745993,0,-0.064
03/02/2024 00:00:00,6175,13.69,NA,0,NA,NA,0,0,21.37,82.6,1.269,249.1,73.73,995.73065,12.589606,0,-0.064
03/02/2024 01:00:00,6176,13.67,NA,0,NA,1539.8567,0,0,21.41,85.6,0.482,68.88,18.14,995.5039,12.586467,0,-0.064
03/02/2024 02:00:00,6177,13.67,NA,0,NA,1537.9119,0,0,20.46,91,0.613,93.3,13.41,994.9315,12.507732,0,-0.064
03/02/2024 03:00:00,6178,13.65,NA,0,NA,NA,0,0,19.87,93.5,0.773,30.84,18.88,994.91,12.413944,0,-0.064
03/02/2024 04:00:00,6179,13.64,NA,0,NA,1527.1302,0,0,19.92,92.3,0.372,215.1,23.72,994.5924,12.303044,0,-0.066
03/02/2024 05:00:00,6180,13.68,NA,0,NA,NA,0,0,20.78,88.8,0.292,320.6,44.5,994.4275,12.248221,0,-0.064
03/02/2024 06:00:00,6181,13.63,NA,0,NA,NA,0.009025652,0,20.71,89.3,0.365,56.11,39.11,994.7602,12.301996,0,-0.064
03/02/2024 07:00:00,6182,13.64,NA,0,NA,NA,31.797768,NA,21.13,87.5,0.518,327.7,48.47,994.99384,12.315991,0,-0.064
03/02/2024 08:00:00,6183,13.67,NA,0,NA,NA,172.51482,NA,21.58,87.3,1.205,22.27,13.11,995.2268,12.518706,0,-0.068
03/02/2024 09:00:00,6184,13.65,NA,0,NA,NA,351.67676,NA,23.34,71.02,0.401,20.26,25.18,995.6762,12.837157,0,-0.062
03/02/2024 10:00:00,6185,13.65,NA,0,NA,NA,336.8506,NA,25.41,71.75,1.453,21.68,18.34,995.72986,13.043378,0,-0.062
03/02/2024 11:00:00,6186,13.65,NA,0,NA,NA,317.43314,NA,27.6,55.41,0.948,30.32,22.48,995.65875,13.025601,0,-0.062
03/02/2024 12:00:00,6187,13.58,NA,0,NA,NA,295.52875,NA,31.02,53,2.414,23.81,18.88,995.1511,13.124021,0,-0.062
03/02/2024 13:00:00,6188,13.6,NA,0,NA,NA,432.04388,NA,31.31,51.45,3.368,22.57,21.01,994.6862,13.203315,0,-0.056
03/02/2024 14:00:00,6189,13.68,NA,0,NA,NA,381.50168,NA,31.98,52.38,3.195,24.13,19.96,994.15137,13.159259,0,-0.058
03/02/2024 15:00:00,6190,13.67,NA,0,NA,NA,267.81726,NA,30.35,57.93,2.859,26.45,33.48,993.946,13.139669,0,-0.058
03/02/2024 16:00:00,6191,13.59,NA,0,NA,NA,509.2184,NA,32.16,50.96,2.496,28.06,20.21,993.2052,13.002861,0,-0.058
03/02/2024 17:00:00,6192,13.7,NA,0,NA,NA,431.32556,NA,33.13,48.02,2.667,31.38,19.59,992.59076,12.95557,0,-0.058
03/02/2024 18:00:00,6193,13.67,NA,0,NA,NA,403.91122,NA,32.15,53.96,4.353,266.7,30.64,992.28925,12.976445,0,-0.062
03/02/2024 19:00:00,6194,13.67,NA,0,NA,NA,232.39873,NA,30.78,53.87,3.932,257,32.55,992.28107,12.871834,0,-0.066
03/02/2024 20:00:00,6195,13.6,NA,0,NA,NA,30.229403,NA,30.52,55.32,3.271,255,30.23,992.356,12.857441,0,-0.066
03/02/2024 21:00:00,6196,13.69,NA,0,NA,NA,0,0,28.66,60.31,2.973,256.5,29.57,992.8294,12.855382,0,-0.062
03/02/2024 22:00:00,6197,13.67,NA,0,NA,NA,0,0,28.19,61.06,1.179,258.5,20.3,993.5258,12.851618,0,-0.062
03/02/2024 23:00:00,6198,13.67,NA,0,NA,NA,0,0,28.43,54.99,1.876,253.8,31.94,993.9054,12.867421,0,-0.062
04/02/2024 00:00:00,6199,13.65,NA,0,NA,NA,0,0,28.47,51.86,2.082,255.5,27,993.71014,12.839719,0,-0.062
04/02/2024 01:00:00,6200,13.7,NA,0,NA,1549.3422,0,0,26.03,74.06,0.831,15.47,34.68,994.01294,12.868209,0,-0.062
04/02/2024 02:00:00,6201,13.64,NA,0,NA,1549.7604,0,0,24.73,74.8,0.518,87.5,19.01,994.0381,12.7770195,0,-0.062
04/02/2024 03:00:00,6202,13.68,NA,0,NA,1551.4756,0,0,24.05,73.87,0.979,90.7,19.22,994.1264,12.719773,0,-0.062
04/02/2024 04:00:00,6203,13.67,NA,0,NA,1545.001,0,0,23.21,75.03,1.073,85.7,18.87,994.556,12.731019,0,-0.062
04/02/2024 05:00:00,6204,13.64,NA,0,NA,1539.9966,0,0,21.62,82.9,1.4,92.3,24.11,995.14764,12.758505,0,-0.064
04/02/2024 06:00:00,6205,13.68,NA,0,NA,NA,0,0,20.47,85.9,0.873,94.7,20.8,995.9401,12.735762,0,-0.064
04/02/2024 07:00:00,6206,13.63,NA,0,NA,NA,27.960976,NA,19.8,90,1.111,90.6,25.42,996.5732,12.714875,0,-0.062
04/02/2024 08:00:00,6207,13.64,NA,0,NA,NA,221.86394,NA,19.99,87.7,2.663,96.9,30.71,997.0254,12.838534,0,-0.064
04/02/2024 09:00:00,6208,13.67,NA,0,NA,NA,439.85327,NA,21.58,78.92,3.1,96.7,27.92,997.2178,13.14823,0,-0.062
04/02/2024 10:00:00,6209,13.69,NA,0,NA,NA,568.5602,NA,23.3,73.19,3.056,88.5,31.46,997.27075,13.281833,0,-0.058
04/02/2024 11:00:00,6210,13.65,NA,0,NA,NA,348.17047,NA,24.71,68.14,3.419,97.1,34.13,997.2427,13.276223,0,-0.062
04/02/2024 12:00:00,6211,13.69,NA,0,NA,NA,148.21777,NA,26.67,59.46,3.495,98,31.83,997.14764,13.3234215,0,-0.062
04/02/2024 13:00:00,6212,13.64,NA,0,NA,NA,109.72352,NA,29.06,49.94,2.243,100.5,41.24,997.0727,13.382325,0,-0.056
04/02/2024 14:00:00,6213,13.69,NA,0,NA,NA,125.4857,NA,30.9,45.19,1.501,107.3,62.79,996.64374,13.40897,0,-0.056
04/02/2024 15:00:00,6214,13.68,NA,0,NA,NA,287.82608,NA,31.83,39.24,2.643,76.81,32.85,996.172,13.389981,0,-0.058
